Country	Moss	Microbiome	Chamber	Week0	Week4	Condition	Growth	Tmax	Tmean	Torigin	MBMoss
Sweden	Magellanicum	LIW	2.25C	0.091357335	0.29177563	Warm	0.007157796	23.25	19	14.8	LI
Sweden	Magellanicum	LIW	2.25C	0.242763936	0.501994036	Warm	0.009258218	23.25	19	14.8	LI
Sweden	Magellanicum	LIW	2.25C	0.275406347	0.450980781	Warm	0.006270516	23.25	19	14.8	LI
Sweden	Magellanicum	LIW	9C	0.072659665	0.088102289	Warm	0.000551522	30	25.75	14.8	LI
Sweden	Magellanicum	LIW	9C	0.083505773	0.102440225	Warm	0.00067623	30	25.75	14.8	LI
Sweden	Magellanicum	LIW	9C	0.060939827	0.076436971	Warm	0.000553469	30	25.75	14.8	LI
Sweden	Magellanicum	LIW	9C	0.075488212	0.095700111	Warm	0.000721854	30	25.75	14.8	LI
Sweden	Magellanicum	LIW	9C	0.367010353	0.387659258	Warm	0.000737461	30	25.75	14.8	LI
Sweden	Magellanicum	LIW	9C	0.260066579	0.277293253	Warm	0.000615238	30	25.75	14.8	LI
None	Magellanicum	Control	0C	0.077849066	0.1340518	Control	0.002007241	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.416483749	0.44319935	Control	0.000954129	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.655626661	0.79055565	Control	0.004818893	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.015975192	0.170747784	Control	0.005527593	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.117786658	0.2344799	Control	0.004167616	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.373576288	0.3596274	Control	-0.000498175	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.239106244	0.29514875	Control	0.002001518	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.306385225	0.3882452	Control	0.002923571	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.083292335	0.16211585	Control	0.002815126	21	16.75	0	NONE
None	Magellanicum	Control	0C	0.164603293	0.1784404	Control	0.000494182	21	16.75	0	NONE
None	Magellanicum	Control	2.25C	0.042586046	0.11980252	Control	0.002757731	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.046103922	0.11924421	Control	0.002612153	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.074439197	0.25926632	Control	0.006600969	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.074502215	0.15707684	Control	0.002949094	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.064119992	0.09072108	Control	0.000950039	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.048816777	0.09518772	Control	0.001656105	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.115862629	0.118028771	Control	7.73622E-05	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.045322394	0.15882728	Control	0.004053746	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.059805763	0.2442568	Control	0.006587537	23.25	19	0	NONE
None	Magellanicum	Control	2.25C	0.083441893	0.22761756	Control	0.005149131	23.25	19	0	NONE
None	Magellanicum	Control	4.5C	0.233570593	0.23464945	Control	3.85306E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.547186571	0.549541236	Control	8.40952E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.396443482	0.398445642	Control	7.15057E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.367696163	0.36930931	Control	5.76124E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.494577368	0.496802733	Control	7.94773E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.464380065	0.466330253	Control	6.96496E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.044921673	0.046975523	Control	7.33518E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.07109801	0.072245207	Control	4.09713E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.066122517	0.067255314	Control	0.000040457	25.5	21.25	0	NONE
None	Magellanicum	Control	4.5C	0.049066117	0.05149712	Control	8.68215E-05	25.5	21.25	0	NONE
None	Magellanicum	Control	9C	0.08754625	0.07506345	Control	-0.000445814	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.276446245	0.22970079	Control	-0.001669481	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.267057948	0.23615691	Control	-0.001103609	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.199265965	0.15275799	Control	-0.001660999	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.249428789	0.25001988	Control	2.11104E-05	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.207249971	0.2555916	Control	0.001726487	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.281457778	0.21508608	Control	-0.002370418	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.119764318	0.18103668	Control	0.002188299	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.251492912	0.39570267	Control	0.005150349	30	25.75	0	NONE
None	Magellanicum	Control	9C	0.235542132	0.34056033	Control	0.00375065	30	25.75	0	NONE
France	Magellanicum	SFA	0C	0.414742	0.42904029	Ambient	0.000510653	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.319459862	0.549197331	Ambient	0.00820491	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.257103591	0.44240196	Ambient	0.006617799	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.426034731	0.70627494	Ambient	0.010008579	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.443143275	0.52921281	Ambient	0.003073912	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.376862929	0.50921031	Ambient	0.004726692	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.514891088	0.48502062	Ambient	-0.001066802	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.294871944	0.28838271	Ambient	-0.000231758	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.446354881	0.51707488	Ambient	0.002525714	21	16.75	17.7	SF
France	Magellanicum	SFA	0C	0.453239873	0.48855233	Ambient	0.001261159	21	16.75	17.7	SF
France	Magellanicum	SFA	2.25C	0.360823455	0.52075683	Ambient	0.005711906	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.179379151	0.11884125	Ambient	-0.002162068	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.22100218	0.22996611	Ambient	0.00032014	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.313765655	0.245421	Ambient	-0.002440881	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.230812761	0.2571393	Ambient	0.000940234	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.282485202	0.48102516	Ambient	0.007090713	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.172136606	0.35815989	Ambient	0.006643689	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.271451334	0.39893073	Ambient	0.004552836	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.283940739	0.33921162	Ambient	0.00197396	23.25	19	17.7	SF
France	Magellanicum	SFA	2.25C	0.273624735	0.43059225	Ambient	0.005605983	23.25	19	17.7	SF
France	Magellanicum	SFA	4.5C	0.008582461	0.135525215	Ambient	0.00453367	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.039425383	0.062257603	Ambient	0.000815436	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.013949458	0.039959454	Ambient	0.000928928	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.065949582	0.732238218	Ambient	0.023796023	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.052580521	0.079581754	Ambient	0.00096433	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.031005534	0.043405094	Ambient	0.000442841	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.016256259	0.047714887	Ambient	0.001123522	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.036253759	0.066230498	Ambient	0.001070598	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.044810515	0.052935344	Ambient	0.000290173	25.5	21.25	17.7	SF
France	Magellanicum	SFA	4.5C	0.07347033	0.101948544	Ambient	0.001017079	25.5	21.25	17.7	SF
France	Magellanicum	SFA	9C	0.023413676	0.0634644	Ambient	0.001430383	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.063120537	0.082994	Ambient	0.000709767	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.087308879	0.062186	Ambient	-0.000897246	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.084204345	0.1095072	Ambient	0.000903673	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.090435039	0.0909976	Ambient	2.00915E-05	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.06036883	0.0711552	Ambient	0.000385228	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.02465157	0.0434656	Ambient	0.00067193	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.074069652	0.0942208	Ambient	0.000719684	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.071934252	0.0755072	Ambient	0.000127605	30	25.75	17.7	SF
France	Magellanicum	SFA	9C	0.106576073	0.1877216	Ambient	0.002898055	30	25.75	17.7	SF
France	Magellanicum	SFW	0C	0.109943652	0.21278498	Warm	0.003672905	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.005711545	0.19804315	Warm	0.006868986	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.283101823	0.39427	Warm	0.003970292	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.242183394	0.3049169	Warm	0.002240482	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.15651418	0.16304615	Warm	0.000233285	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.316755133	0.34454325	Warm	0.000992433	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.266799833	0.2533517	Warm	-0.00048029	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.162892985	0.26121495	Warm	0.003511499	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.198491305	0.26812575	Warm	0.002486945	21	16.75	20.5	SF
France	Magellanicum	SFW	0C	0.141285473	0.2583133	Warm	0.004179565	21	16.75	20.5	SF
France	Magellanicum	SFW	4.5C	0.364652302	0.55274362	Warm	0.006717547	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.213949632	0.19673842	Warm	-0.000614686	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.169109164	0.20646332	Warm	0.001334077	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.119854727	0.12659604	Warm	0.000240761	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.224631857	0.41135096	Warm	0.006668539	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.211985816	0.276975	Warm	0.002321042	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.102891489	0.18703814	Warm	0.003005238	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.224747745	0.32924326	Warm	0.003731983	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.143583793	0.2614644	Warm	0.004210022	25.5	21.25	20.5	SF
France	Magellanicum	SFW	4.5C	0.231628361	0.35721158	Warm	0.004485115	25.5	21.25	20.5	SF
France	Magellanicum	SFW	2.25C	0.024826752	0.217460481	Warm	0.006879776	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.046240238	0.129308777	Warm	0.002966734	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.086665642	0.20846782	Warm	0.004350078	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.064328723	0.189345022	Warm	0.004464868	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.109263916	0.279128209	Warm	0.006066582	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.073991334	0.263678267	Warm	0.006774533	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.150341853	0.331494101	Warm	0.006469723	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.191369778	0.359754809	Warm	0.006013751	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.137450965	0.413738403	Warm	0.009867409	23.25	19	20.5	SF
France	Magellanicum	SFW	2.25C	0.275017166	0.554843506	Warm	0.009993798	23.25	19	20.5	SF
France	Magellanicum	SFW	9C	0.024004501	0.207397461	Warm	0.006549749	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.023945537	0.064063527	Warm	0.001432785	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.036283265	0.049648661	Warm	0.000477336	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.055649592	0.107317116	Warm	0.001845269	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.038440825	0.054056822	Warm	0.000557714	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.045048178	0.06355183	Warm	0.000660845	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.080059483	0.083710816	Warm	0.000130405	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.080705306	0.085832629	Warm	0.000183119	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.079495314	0.091846809	Warm	0.000441125	30	25.75	20.5	SF
France	Magellanicum	SFW	9C	0.055543484	0.057330614	Warm	6.38261E-05	30	25.75	20.5	SF
